Food, Category, Country, Region, Year, Imports, Unit, Exports, Unit, Production, Unit, Consumption, Unit, Yield, Unit
cotton,,China,,2004,2049,(1000 MT),3,(1000 MT),3222,(1000 MT),1500,(1000 MT),4,(MT/HA)
cotton,,China,,2005,2217,(1000 MT),3,(1000 MT),3444,(1000 MT),1500,(1000 MT),4,(MT/HA)
cotton,,China,,2006,1127,(1000 MT),49,(1000 MT),3130,(1000 MT),400,(1000 MT),4,(MT/HA)
cotton,,China,,2007,1091,(1000 MT),81,(1000 MT),2785,(1000 MT),100,(1000 MT),4,(MT/HA)
cotton,,China,,2008,1551,(1000 MT),17,(1000 MT),2823,(1000 MT),500,(1000 MT),4,(MT/HA)
cotton,,China,,2009,2341,(1000 MT),13,(1000 MT),2318,(1000 MT),500,(1000 MT),4,(MT/HA)
cotton,,China,,2010,1656,(1000 MT),9,(1000 MT),1972,(1000 MT),50,(1000 MT),3,(MT/HA)
cotton,,China,,2011,2541,(1000 MT),4,(1000 MT),1637,(1000 MT),100,(1000 MT),3,(MT/HA)
cotton,,China,,2012,2184,(1000 MT),1,(1000 MT),1626,(1000 MT),300,(1000 MT),3,(MT/HA)
cotton,,China,,2013,4891,(1000 MT),0,(1000 MT),1700,(1000 MT),2400,(1000 MT),4,(MT/HA)
cotton,,China,,2014,9859,(1000 MT),0,(1000 MT),1810,(1000 MT),7500,(1000 MT),4,(MT/HA)
cotton,,China,,2015,7000,(1000 MT),0,(1000 MT),1700,(1000 MT),4600,(1000 MT),4,(MT/HA)
cotton,,Colombia,,2000,129,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2001,182,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2002,226,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2003,181,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2004,234,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2005,198,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2006,243,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2007,256,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2008,211,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2009,237,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2010,251,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2011,301,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2012,232,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2013,253,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2014,249,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Colombia,,2015,275,(1000 MT),0,(1000 MT),20,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Ecuador,,2000,25,(1000 MT),0,(1000 MT),25,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2001,0,(1000 MT),0,(1000 MT),26,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2002,0,(1000 MT),0,(1000 MT),29,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2003,18,(1000 MT),0,(1000 MT),23,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2004,26,(1000 MT),0,(1000 MT),22,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2005,36,(1000 MT),0,(1000 MT),23,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2006,39,(1000 MT),2,(1000 MT),23,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2007,48,(1000 MT),1,(1000 MT),25,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2008,28,(1000 MT),0,(1000 MT),18,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2009,38,(1000 MT),0,(1000 MT),21,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2010,32,(1000 MT),0,(1000 MT),19,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2011,27,(1000 MT),0,(1000 MT),25,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2012,31,(1000 MT),0,(1000 MT),11,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2013,27,(1000 MT),0,(1000 MT),21,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2014,28,(1000 MT),0,(1000 MT),15,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ecuador,,2015,35,(1000 MT),0,(1000 MT),15,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Egypt,,2000,38,(1000 MT),0,(1000 MT),99,(1000 MT),77,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2001,50,(1000 MT),0,(1000 MT),94,(1000 MT),84,(1000 MT),3,(MT/HA)
cotton,,Egypt,,2002,19,(1000 MT),0,(1000 MT),101,(1000 MT),60,(1000 MT),3,(MT/HA)
cotton,,Egypt,,2003,7,(1000 MT),0,(1000 MT),141,(1000 MT),88,(1000 MT),3,(MT/HA)
cotton,,Egypt,,2004,4,(1000 MT),0,(1000 MT),163,(1000 MT),107,(1000 MT),3,(MT/HA)
cotton,,Egypt,,2005,3,(1000 MT),0,(1000 MT),167,(1000 MT),110,(1000 MT),3,(MT/HA)
cotton,,Egypt,,2006,41,(1000 MT),1,(1000 MT),153,(1000 MT),133,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2007,17,(1000 MT),0,(1000 MT),178,(1000 MT),135,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2008,23,(1000 MT),71,(1000 MT),149,(1000 MT),41,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2009,18,(1000 MT),6,(1000 MT),148,(1000 MT),110,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2010,36,(1000 MT),21,(1000 MT),117,(1000 MT),82,(1000 MT),1,(MT/HA)
cotton,,Egypt,,2011,21,(1000 MT),7,(1000 MT),122,(1000 MT),86,(1000 MT),2,(MT/HA)
cotton,,Egypt,,2012,52,(1000 MT),0,(1000 MT),108,(1000 MT),110,(1000 MT),1,(MT/HA)
cotton,,Egypt,,2013,27,(1000 MT),5,(1000 MT),108,(1000 MT),80,(1000 MT),1,(MT/HA)
cotton,,Egypt,,2014,51,(1000 MT),0,(1000 MT),108,(1000 MT),109,(1000 MT),1,(MT/HA)
cotton,,Egypt,,2015,100,(1000 MT),0,(1000 MT),108,(1000 MT),158,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2000,0,(1000 MT),0,(1000 MT),1600,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2001,0,(1000 MT),0,(1000 MT),1450,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2002,0,(1000 MT),0,(1000 MT),689,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2003,0,(1000 MT),0,(1000 MT),1080,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2004,0,(1000 MT),0,(1000 MT),1320,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2005,0,(1000 MT),0,(1000 MT),1271,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2006,0,(1000 MT),0,(1000 MT),1352,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2007,0,(1000 MT),0,(1000 MT),1355,(1000 MT),0,(1000 MT),1,(MT/HA)
cotton,,Ethiopia,,2008,0,(1000 MT),0,(1000 MT),1484,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2009,0,(1000 MT),0,(1000 MT),1750,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2010,0,(1000 MT),0,(1000 MT),1703,(1000 MT),125,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2011,15,(1000 MT),0,(1000 MT),1592,(1000 MT),125,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2012,0,(1000 MT),0,(1000 MT),1782,(1000 MT),125,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2013,25,(1000 MT),0,(1000 MT),2053,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2014,31,(1000 MT),0,(1000 MT),2100,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,Ethiopia,,2015,25,(1000 MT),0,(1000 MT),1900,(1000 MT),125,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2000,1,(1000 MT),0,(1000 MT),15,(1000 MT),10,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2001,0,(1000 MT),0,(1000 MT),100,(1000 MT),50,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2002,0,(1000 MT),0,(1000 MT),55,(1000 MT),60,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2003,0,(1000 MT),0,(1000 MT),50,(1000 MT),32,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2004,0,(1000 MT),0,(1000 MT),60,(1000 MT),40,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2005,0,(1000 MT),0,(1000 MT),65,(1000 MT),45,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2006,16,(1000 MT),0,(1000 MT),31,(1000 MT),27,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2007,5,(1000 MT),0,(1000 MT),40,(1000 MT),25,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2008,0,(1000 MT),0,(1000 MT),49,(1000 MT),29,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2009,6,(1000 MT),0,(1000 MT),20,(1000 MT),16,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2010,13,(1000 MT),2,(1000 MT),23,(1000 MT),24,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2011,1,(1000 MT),0,(1000 MT),30,(1000 MT),21,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2012,6,(1000 MT),2,(1000 MT),21,(1000 MT),15,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2013,6,(1000 MT),4,(1000 MT),35,(1000 MT),27,(1000 MT),1,(MT/HA)
cotton,,Georgia,,2014,5,(1000 MT),0,(1000 MT),30,(1000 MT),25,(1000 MT),2,(MT/HA)
cotton,,Georgia,,2015,5,(1000 MT),0,(1000 MT),30,(1000 MT),25,(1000 MT),2,(MT/HA)
cotton,,India,,2000,0,(1000 MT),0,(1000 MT),1447,(1000 MT),110,(1000 MT),2,(MT/HA)
cotton,,India,,2001,0,(1000 MT),0,(1000 MT),1431,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,India,,2002,0,(1000 MT),0,(1000 MT),1425,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,India,,2003,0,(1000 MT),0,(1000 MT),1407,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2004,0,(1000 MT),4,(1000 MT),1298,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2005,19,(1000 MT),0,(1000 MT),1207,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2006,0,(1000 MT),0,(1000 MT),1221,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2007,0,(1000 MT),348,(1000 MT),1328,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2008,3,(1000 MT),167,(1000 MT),1196,(1000 MT),100,(1000 MT),2,(MT/HA)
cotton,,India,,2009,0,(1000 MT),51,(1000 MT),1689,(1000 MT),300,(1000 MT),2,(MT/HA)
cotton,,India,,2010,2,(1000 MT),11,(1000 MT),1355,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,India,,2011,0,(1000 MT),46,(1000 MT),1663,(1000 MT),250,(1000 MT),2,(MT/HA)
cotton,,India,,2012,34,(1000 MT),266,(1000 MT),1619,(1000 MT),200,(1000 MT),3,(MT/HA)
cotton,,India,,2013,2,(1000 MT),441,(1000 MT),1752,(1000 MT),200,(1000 MT),3,(MT/HA)
cotton,,India,,2014,1,(1000 MT),431,(1000 MT),1831,(1000 MT),200,(1000 MT),3,(MT/HA)
cotton,,India,,2015,5,(1000 MT),200,(1000 MT),1600,(1000 MT),200,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2000,928,(1000 MT),0,(1000 MT),1686,(1000 MT),2286,(1000 MT),1,(MT/HA)
cotton,,Islamic Republic Of Iran,,2001,597,(1000 MT),0,(1000 MT),2423,(1000 MT),2400,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2002,0,(1000 MT),0,(1000 MT),3085,(1000 MT),2600,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2003,285,(1000 MT),0,(1000 MT),2908,(1000 MT),2808,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2004,1300,(1000 MT),0,(1000 MT),2940,(1000 MT),3700,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2005,1300,(1000 MT),0,(1000 MT),2857,(1000 MT),3900,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2006,400,(1000 MT),0,(1000 MT),2956,(1000 MT),3100,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2007,300,(1000 MT),0,(1000 MT),3104,(1000 MT),3300,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2008,1900,(1000 MT),0,(1000 MT),1547,(1000 MT),3250,(1000 MT),1,(MT/HA)
cotton,,Islamic Republic Of Iran,,2009,900,(1000 MT),0,(1000 MT),3446,(1000 MT),3400,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2010,400,(1000 MT),0,(1000 MT),3580,(1000 MT),3600,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2011,1200,(1000 MT),0,(1000 MT),2900,(1000 MT),3800,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2012,1600,(1000 MT),0,(1000 MT),2770,(1000 MT),4000,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2013,900,(1000 MT),0,(1000 MT),2800,(1000 MT),4200,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2014,2200,(1000 MT),0,(1000 MT),3200,(1000 MT),4300,(1000 MT),2,(MT/HA)
cotton,,Islamic Republic Of Iran,,2015,1300,(1000 MT),0,(1000 MT),3300,(1000 MT),4500,(1000 MT),2,(MT/HA)
cotton,,Iraq,,2000,254,(1000 MT),0,(1000 MT),280,(1000 MT),300,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2001,0,(1000 MT),270,(1000 MT),811,(1000 MT),300,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2002,0,(1000 MT),335,(1000 MT),1087,(1000 MT),400,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2003,0,(1000 MT),0,(1000 MT),1126,(1000 MT),600,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2004,0,(1000 MT),0,(1000 MT),989,(1000 MT),500,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2005,0,(1000 MT),0,(1000 MT),1029,(1000 MT),500,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2006,0,(1000 MT),0,(1000 MT),1245,(1000 MT),600,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2007,0,(1000 MT),25,(1000 MT),1060,(1000 MT),600,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2008,23,(1000 MT),0,(1000 MT),431,(1000 MT),500,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2009,12,(1000 MT),0,(1000 MT),450,(1000 MT),400,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2010,0,(1000 MT),0,(1000 MT),1150,(1000 MT),900,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2011,2,(1000 MT),0,(1000 MT),1000,(1000 MT),800,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2012,0,(1000 MT),0,(1000 MT),500,(1000 MT),350,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2013,5,(1000 MT),0,(1000 MT),944,(1000 MT),750,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2014,10,(1000 MT),0,(1000 MT),1000,(1000 MT),800,(1000 MT),1,(MT/HA)
cotton,,Iraq,,2015,10,(1000 MT),0,(1000 MT),1050,(1000 MT),800,(1000 MT),1,(MT/HA)
cotton,,Israel,,2000,326,(1000 MT),0,(1000 MT),4,(1000 MT),350,(1000 MT),1,(MT/HA)
cotton,,Israel,,2001,387,(1000 MT),0,(1000 MT),5,(1000 MT),390,(1000 MT),1,(MT/HA)
cotton,,Israel,,2002,448,(1000 MT),0,(1000 MT),8,(1000 MT),410,(1000 MT),1,(MT/HA)
cotton,,Israel,,2003,508,(1000 MT),0,(1000 MT),2,(1000 MT),480,(1000 MT),2,(MT/HA)
cotton,,Israel,,2004,313,(1000 MT),0,(1000 MT),0,(1000 MT),340,(1000 MT),0,(MT/HA)
cotton,,Israel,,2005,314,(1000 MT),0,(1000 MT),0,(1000 MT),310,(1000 MT),0,(MT/HA)
cotton,,Israel,,2006,224,(1000 MT),0,(1000 MT),0,(1000 MT),235,(1000 MT),0,(MT/HA)
cotton,,Israel,,2007,251,(1000 MT),8,(1000 MT),0,(1000 MT),220,(1000 MT),0,(MT/HA)
cotton,,Israel,,2008,367,(1000 MT),9,(1000 MT),0,(1000 MT),350,(1000 MT),0,(MT/HA)
cotton,,Israel,,2009,491,(1000 MT),6,(1000 MT),0,(1000 MT),475,(1000 MT),0,(MT/HA)
cotton,,Israel,,2010,287,(1000 MT),0,(1000 MT),0,(1000 MT),275,(1000 MT),0,(MT/HA)
cotton,,Israel,,2011,276,(1000 MT),0,(1000 MT),0,(1000 MT),275,(1000 MT),0,(MT/HA)
cotton,,Israel,,2012,244,(1000 MT),0,(1000 MT),0,(1000 MT),250,(1000 MT),0,(MT/HA)
cotton,,Israel,,2013,304,(1000 MT),0,(1000 MT),0,(1000 MT),275,(1000 MT),0,(MT/HA)
cotton,,Israel,,2014,278,(1000 MT),0,(1000 MT),0,(1000 MT),275,(1000 MT),0,(MT/HA)
cotton,,Israel,,2015,325,(1000 MT),0,(1000 MT),0,(1000 MT),300,(1000 MT),0,(MT/HA)
cotton,,Japan,,2000,1498,(1000 MT),0,(1000 MT),214,(1000 MT),1400,(1000 MT),4,(MT/HA)
cotton,,Japan,,2001,1358,(1000 MT),0,(1000 MT),206,(1000 MT),1350,(1000 MT),3,(MT/HA)
cotton,,Japan,,2002,1399,(1000 MT),0,(1000 MT),217,(1000 MT),1300,(1000 MT),3,(MT/HA)
cotton,,Japan,,2003,1359,(1000 MT),0,(1000 MT),199,(1000 MT),1330,(1000 MT),3,(MT/HA)
cotton,,Japan,,2004,1522,(1000 MT),0,(1000 MT),196,(1000 MT),1350,(1000 MT),3,(MT/HA)
cotton,,Japan,,2005,1417,(1000 MT),0,(1000 MT),188,(1000 MT),1350,(1000 MT),3,(MT/HA)
cotton,,Japan,,2006,1359,(1000 MT),0,(1000 MT),174,(1000 MT),1350,(1000 MT),3,(MT/HA)
cotton,,Japan,,2007,1361,(1000 MT),0,(1000 MT),195,(1000 MT),1300,(1000 MT),4,(MT/HA)
cotton,,Japan,,2008,1346,(1000 MT),0,(1000 MT),217,(1000 MT),1250,(1000 MT),4,(MT/HA)
cotton,,Japan,,2009,1411,(1000 MT),0,(1000 MT),179,(1000 MT),1250,(1000 MT),3,(MT/HA)
cotton,,Japan,,2010,1359,(1000 MT),0,(1000 MT),162,(1000 MT),1250,(1000 MT),3,(MT/HA)
cotton,,Japan,,2011,1257,(1000 MT),0,(1000 MT),172,(1000 MT),1200,(1000 MT),3,(MT/HA)
cotton,,Japan,,2012,1356,(1000 MT),0,(1000 MT),172,(1000 MT),1250,(1000 MT),3,(MT/HA)
cotton,,Japan,,2013,1294,(1000 MT),0,(1000 MT),182,(1000 MT),1100,(1000 MT),3,(MT/HA)
cotton,,Japan,,2014,1097,(1000 MT),0,(1000 MT),170,(1000 MT),950,(1000 MT),3,(MT/HA)
cotton,,Japan,,2015,1300,(1000 MT),0,(1000 MT),170,(1000 MT),1100,(1000 MT),3,(MT/HA)
cotton,,Kazakhstan,,2000,12,(1000 MT),322,(1000 MT),1675,(1000 MT),1100,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2001,8,(1000 MT),397,(1000 MT),2244,(1000 MT),1550,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2002,3,(1000 MT),501,(1000 MT),2209,(1000 MT),1800,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2003,0,(1000 MT),700,(1000 MT),2154,(1000 MT),1850,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2004,22,(1000 MT),97,(1000 MT),1388,(1000 MT),1450,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2005,28,(1000 MT),198,(1000 MT),1528,(1000 MT),1200,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2006,60,(1000 MT),609,(1000 MT),1953,(1000 MT),1100,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2007,46,(1000 MT),792,(1000 MT),2441,(1000 MT),1400,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2008,88,(1000 MT),291,(1000 MT),2059,(1000 MT),1550,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2009,21,(1000 MT),358,(1000 MT),2519,(1000 MT),1700,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2010,51,(1000 MT),233,(1000 MT),1313,(1000 MT),1150,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2011,7,(1000 MT),704,(1000 MT),2593,(1000 MT),1500,(1000 MT),2,(MT/HA)
cotton,,Kazakhstan,,2012,6,(1000 MT),164,(1000 MT),1500,(1000 MT),1150,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2013,0,(1000 MT),416,(1000 MT),2539,(1000 MT),1700,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2014,26,(1000 MT),483,(1000 MT),2412,(1000 MT),1700,(1000 MT),1,(MT/HA)
cotton,,Kazakhstan,,2015,10,(1000 MT),500,(1000 MT),2600,(1000 MT),1800,(1000 MT),1,(MT/HA)
cotton,,Kenya,,2000,0,(1000 MT),0,(1000 MT),45,(1000 MT),0,(1000 MT),2,(MT/HA)
cotton,,Kenya,,2001,0,(1000 MT),0,(1000 MT),113,(1000 MT),0,(1000 MT),4,(MT/HA)
cotton,,Kenya,,2002,0,(1000 MT),0,(1000 MT),93,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2003,0,(1000 MT),0,(1000 MT),27,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2004,0,(1000 MT),0,(1000 MT),39,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2005,0,(1000 MT),0,(1000 MT),41,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2006,0,(1000 MT),1,(1000 MT),81,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2007,1,(1000 MT),2,(1000 MT),45,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2008,21,(1000 MT),1,(1000 MT),45,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2009,4,(1000 MT),1,(1000 MT),42,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2010,0,(1000 MT),4,(1000 MT),64,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2011,16,(1000 MT),3,(1000 MT),65,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2012,0,(1000 MT),3,(1000 MT),73,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2013,0,(1000 MT),2,(1000 MT),77,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2014,0,(1000 MT),0,(1000 MT),75,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Kenya,,2015,0,(1000 MT),0,(1000 MT),75,(1000 MT),0,(1000 MT),3,(MT/HA)
cotton,,Republic Of Korea,,2000,85,(1000 MT),0,(1000 MT),229,(1000 MT),5,(1000 MT),3,(MT/HA)
cotton,,Republic Of Korea,,2001,102,(1000 MT),0,(1000 MT),383,(1000 MT),30,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2002,65,(1000 MT),0,(1000 MT),305,(1000 MT),3,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2003,67,(1000 MT),0,(1000 MT),230,(1000 MT),27,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2004,63,(1000 MT),0,(1000 MT),262,(1000 MT),25,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2005,41,(1000 MT),0,(1000 MT),280,(1000 MT),30,(1000 MT),5,(MT/HA)
cotton,,Republic Of Korea,,2006,53,(1000 MT),0,(1000 MT),214,(1000 MT),29,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2007,24,(1000 MT),0,(1000 MT),245,(1000 MT),89,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2008,49,(1000 MT),0,(1000 MT),251,(1000 MT),27,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2009,38,(1000 MT),0,(1000 MT),230,(1000 MT),24,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2010,46,(1000 MT),0,(1000 MT),156,(1000 MT),26,(1000 MT),3,(MT/HA)
cotton,,Republic Of Korea,,2011,73,(1000 MT),0,(1000 MT),153,(1000 MT),27,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2012,73,(1000 MT),0,(1000 MT),122,(1000 MT),31,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2013,79,(1000 MT),0,(1000 MT),118,(1000 MT),28,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2014,75,(1000 MT),0,(1000 MT),131,(1000 MT),30,(1000 MT),4,(MT/HA)
cotton,,Republic Of Korea,,2015,75,(1000 MT),0,(1000 MT),120,(1000 MT),25,(1000 MT),4,(MT/HA)
cotton,,Kyrgyzstan,,2000,0,(1000 MT),0,(1000 MT),150,(1000 MT),110,(1000 MT),2,(MT/HA)
cotton,,Kyrgyzstan,,2001,3,(1000 MT),0,(1000 MT),140,(1000 MT),110,(1000 MT),2,(MT/HA)
cotton,,Kyrgyzstan,,2002,0,(1000 MT),0,(1000 MT),166,(1000 MT),120,(1000 MT),3,(MT/HA)
cotton,,Kyrgyzstan,,2003,0,(1000 MT),0,(1000 MT),200,(1000 MT),120,(1000 MT),2,(MT/HA)
cotton,,Kyrgyzstan,,2004,0,(1000 MT),0,(1000 MT),235,(1000 MT),150,(1000 MT),2,(MT/HA)
cotton,,Kyrgyzstan,,2005,0,(1000 MT),0,(1000 MT),200,(1000 MT),150,(1000 MT),2,(MT/HA)
