Latitude, Longitude
64.625,-89.625
64.625,-89.375
64.625,-89.125
64.625,-88.875
64.625,-88.625
64.625,-88.375
64.625,-88.125
64.625,-87.875
64.625,-87.625
64.625,-86.125
64.625,-85.875
64.625,-85.625
64.625,-85.375
64.625,-85.125
64.625,-84.875
64.625,-84.625
64.625,-84.375
64.625,-84.125
64.625,-83.875
64.625,-83.625
64.625,-83.375
64.625,-83.125
64.625,-82.875
64.625,-82.625
64.625,-82.375
64.625,-82.125
64.625,-78.125
64.625,-77.875
64.625,-77.625
64.625,-77.375
64.625,-77.125
64.625,-76.875
64.625,-76.625
64.625,-76.375
64.625,-76.125
64.625,-75.875
64.625,-75.625
64.625,-75.375
64.625,-75.125
64.625,-74.875
64.625,-74.125
64.625,-73.875
64.625,-73.625
64.625,-73.375
64.625,-73.125
64.625,-72.875
64.625,-72.625
64.625,-72.375
64.625,-72.125
64.625,-71.875
64.625,-71.625
64.625,-71.375
64.625,-71.125
64.625,-70.875
64.625,-70.625
64.625,-70.375
64.625,-70.125
64.625,-69.875
64.625,-69.625
64.625,-69.375
64.625,-69.125
64.625,-68.875
64.625,-68.625
64.625,-68.375
64.625,-68.125
64.625,-67.875
64.625,-67.625
64.625,-67.375
64.625,-67.125
64.625,-66.875
64.625,-66.625
64.625,-66.375
64.625,-66.125
64.625,-65.875
64.625,-65.625
64.625,-65.375
64.625,-51.875
64.625,-51.625
64.625,-50.625
64.625,-50.375
64.625,-49.875
64.625,-49.625
64.625,-49.375
64.625,-49.125
64.625,-48.875
64.625,-48.625
64.625,-48.375
64.625,-48.125
64.625,-47.875
64.625,-47.625
64.625,-47.375
64.625,-47.125
64.625,-46.875
64.625,-46.625
64.625,-46.375
64.625,-46.125
64.625,-45.875
64.625,-45.625
64.625,-45.375
64.625,-45.125
64.625,-44.875
64.625,-44.625
64.625,-44.375
64.625,-44.125
64.625,-43.875
64.625,-43.625
64.625,-43.375
64.625,-43.125
64.625,-42.875
64.625,-42.625
64.625,-42.375
64.625,-42.125
64.625,-41.875
64.625,-41.625
64.625,-41.375
64.625,-41.125
64.625,-40.875
64.625,-40.625
64.625,-40.375
64.625,-22.125
64.625,-21.875
64.625,-21.375
64.625,-21.125
64.625,-20.875
64.625,-20.625
64.625,-20.375
64.625,-20.125
64.625,-19.875
64.625,-19.625
64.625,-19.375
64.625,-19.125
64.625,-18.875
64.625,-18.625
64.625,-18.375
64.625,-18.125
64.625,-17.875
64.625,-17.625
64.625,-17.375
64.625,-17.125
64.625,-16.875
64.625,-16.625
64.625,-16.375
64.625,-16.125
64.625,-15.875
64.625,-15.625
64.625,-15.375
64.625,-15.125
64.625,-14.875
64.625,-14.625
64.875,10.875
64.875,11.125
64.875,11.375
64.875,11.625
64.875,11.875
64.875,12.125
64.875,12.375
64.875,12.625
64.875,12.875
64.875,13.125
64.875,13.375
64.875,13.625
64.875,13.875
64.875,14.125
64.875,14.375
64.875,14.625
64.875,14.875
64.875,15.125
64.875,15.375
64.875,15.625
64.875,15.875
64.875,16.125
64.875,16.375
64.875,16.625
64.875,16.875
64.875,17.125
64.875,17.375
64.875,17.625
64.875,17.875
64.875,18.125
64.875,18.375
64.875,18.625
64.875,18.875
64.875,19.125
64.875,19.375
64.875,19.625
64.875,19.875
64.875,20.125
64.875,20.375
64.875,20.625
64.875,20.875
64.875,21.125
64.875,25.125
64.875,25.375
64.875,25.625
64.875,25.875
64.875,26.125
64.875,26.375
64.875,26.625
64.875,26.875
64.875,27.125
64.875,27.375
64.875,27.625
64.875,27.875
64.875,28.125
64.875,28.375
64.875,28.625
64.875,28.875
64.875,29.125
64.875,29.375
64.875,29.625
64.875,29.875
64.875,30.125
64.875,30.375
64.875,30.625
64.875,30.875
64.875,31.125
64.875,31.375
64.875,31.625
64.875,31.875
64.875,32.125
64.875,32.375
64.875,32.625
64.875,32.875
64.875,33.125
64.875,33.375
64.875,33.625
64.875,33.875
64.875,34.125
64.875,34.375
64.875,34.625
64.875,36.625
64.875,36.875
64.875,37.125
64.875,37.375
64.875,37.625
64.875,37.875
64.875,40.625
64.875,40.875
64.875,41.125
64.875,41.375
64.875,41.625
64.875,41.875
64.875,42.125
64.875,42.375
64.875,42.625
64.875,42.875
64.875,43.125
64.875,43.375
64.875,43.625
64.875,43.875
64.875,44.125
64.875,44.375
64.875,44.625
64.875,44.875
64.875,45.125
64.875,45.375
64.875,45.625
64.875,45.875
64.875,46.125
64.875,46.375
64.875,46.625
64.875,46.875
64.875,47.125
64.875,47.375
64.875,47.625
64.875,47.875
64.875,48.125
64.875,48.375
64.875,48.625
64.875,48.875
64.875,49.125
64.875,49.375
64.875,49.625
64.875,49.875
64.875,50.125
64.875,50.375
64.875,50.625
64.875,50.875
64.875,51.125
64.875,51.375
64.875,51.625
64.875,51.875
64.875,52.125
64.875,52.375
64.875,52.625
64.875,52.875
64.875,53.125
64.875,53.375
64.875,53.625
64.875,53.875
64.875,54.125
64.875,54.375
64.875,54.625
64.875,54.875
64.875,55.125
64.875,55.375
64.875,55.625
64.875,55.875
64.875,56.125
64.875,56.375
64.875,56.625
64.875,56.875
64.875,57.125
64.875,57.375
64.875,57.625
64.875,57.875
64.875,58.125
64.875,58.375
64.875,58.625
64.875,58.875
64.875,59.125
64.875,59.375
64.875,59.625
64.875,59.875
64.875,60.125
64.875,60.375
64.875,60.625
64.875,60.875
64.875,61.125
64.875,61.375
64.875,61.625
64.875,61.875
64.875,62.125
64.875,62.375
64.875,62.625
64.875,62.875
64.875,63.125
64.875,63.375
64.875,63.625
64.875,63.875
64.875,64.125
64.875,64.375
64.875,64.625
64.875,64.875
64.875,65.125
64.875,65.375
64.875,65.625
64.875,65.875
64.875,66.125
64.875,66.375
64.875,66.625
64.875,66.875
64.875,67.125
64.875,67.375
64.875,67.625
64.875,67.875
64.875,68.125
64.875,68.375
64.875,68.625
64.875,68.875
64.875,69.125
64.875,69.375
64.875,69.625
64.875,69.875
64.875,70.125
64.875,70.375
64.875,70.625
64.875,70.875
64.875,71.125
64.875,71.375
64.875,71.625
64.875,71.875
64.875,72.125
64.875,72.375
64.875,72.625
64.875,72.875
64.875,73.125
64.875,73.375
64.875,73.625
64.875,73.875
64.875,74.125
64.875,74.375
64.875,74.625
64.875,74.875
64.875,75.125
64.875,75.375
64.875,75.625
64.875,75.875
64.875,76.125
64.875,76.375
64.875,76.625
64.875,76.875
64.875,77.125
64.875,77.375
64.875,77.625
64.875,77.875
64.875,78.125
64.875,78.375
64.875,78.625
64.875,78.875
64.875,79.125
64.875,79.375
64.875,79.625
64.875,79.875
64.875,80.125
64.875,80.375
64.875,80.625
64.875,80.875
64.875,81.125
64.875,81.375
64.875,81.625
64.875,81.875
64.875,82.125
64.875,82.375
64.875,82.625
64.875,82.875
64.875,83.125
64.875,83.375
64.875,83.625
64.875,83.875
64.875,84.125
64.875,84.375
64.875,84.625
64.875,84.875
64.875,85.125
64.875,85.375
64.875,85.625
64.875,85.875
64.875,86.125
64.875,86.375
64.875,86.625
64.875,86.875
64.875,87.125
64.875,87.375
64.875,87.625
64.875,87.875
64.875,88.125
64.875,88.375
64.875,88.625
64.875,88.875
64.875,89.125
64.875,89.375
64.875,89.625
64.875,89.875
64.875,90.125
64.875,90.375
64.875,90.625
64.875,90.875
64.875,91.125
64.875,91.375
64.875,91.625
64.875,91.875
64.875,92.125
64.875,92.375
64.875,92.625
64.875,92.875
64.875,93.125
64.875,93.375
64.875,93.625
64.875,93.875
64.875,94.125
64.875,94.375
64.875,94.625
64.875,94.875
64.875,95.125
64.875,95.375
64.875,95.625
64.875,95.875
64.875,96.125
64.875,96.375
64.875,96.625
64.875,96.875
64.875,97.125
64.875,97.375
64.875,97.625
64.875,97.875
64.875,98.125
64.875,98.375
64.875,98.625
64.875,98.875
64.875,99.125
64.875,99.375
64.875,99.625
64.875,99.875
64.875,100.125
64.875,100.375
64.875,100.625
64.875,100.875
64.875,101.125
64.875,101.375
64.875,101.625
64.875,101.875
64.875,102.125
64.875,102.375
64.875,102.625
64.875,102.875
64.875,103.125
64.875,103.375
64.875,103.625
64.875,103.875
64.875,104.125
64.875,104.375
64.875,104.625
64.875,104.875
64.875,105.125
64.875,105.375
64.875,105.625
64.875,105.875
64.875,106.125
64.875,106.375
64.875,106.625
64.875,106.875
64.875,107.125
64.875,107.375
64.875,107.625
64.875,107.875
64.875,108.125
64.875,108.375
64.875,108.625
64.875,108.875
64.875,109.125
64.875,109.375
64.875,109.625
64.875,109.875
64.875,110.125
64.875,110.375
64.875,110.625
64.875,110.875
64.875,111.125
64.875,111.375
64.875,111.625
64.875,111.875
64.875,112.125
64.875,112.375
64.875,112.625
64.875,112.875
64.875,113.125
64.875,113.375
64.875,113.625
64.875,113.875
64.875,114.125
64.875,114.375
64.875,114.625
64.875,114.875
64.875,115.125
64.875,115.375
64.875,115.625
64.875,115.875
64.875,116.125
64.875,116.375
64.875,116.625
64.875,116.875
64.875,117.125
64.875,117.375
64.875,117.625
64.875,117.875
64.875,118.125
64.875,118.375
64.875,118.625
64.875,118.875
64.875,119.125
64.875,119.375
64.875,119.625
64.875,119.875
64.875,120.125
64.875,120.375
64.875,120.625
64.875,120.875
64.875,121.125
64.875,121.375
64.875,121.625
64.875,121.875
64.875,122.125
64.875,122.375
64.875,122.625
64.875,122.875
64.875,123.125
64.875,123.375
64.875,123.625
64.875,123.875
64.875,124.125
64.875,124.375
64.875,124.625
64.875,124.875
64.875,125.125
64.875,125.375
64.875,125.625
64.875,125.875
64.875,126.125
64.875,126.375
64.875,126.625
64.875,126.875
64.875,127.125
64.875,127.375
64.875,127.625
64.875,127.875
64.875,128.125
64.875,128.375
64.875,128.625
64.875,128.875
64.875,129.125
64.875,129.375
64.875,129.625
64.875,129.875
64.875,130.125
64.875,130.375
64.875,130.625
64.875,130.875
64.875,131.125
64.875,131.375
64.875,131.625
64.875,131.875
64.875,132.125
64.875,132.375
64.875,132.625
64.875,132.875
64.875,133.125
64.875,133.375
64.875,133.625
64.875,133.875
64.875,134.125
64.875,134.375
64.875,134.625
64.875,134.875
64.875,135.125
64.875,135.375
64.875,135.625
64.875,135.875
64.875,136.125
64.875,136.375
64.875,136.625
64.875,136.875
64.875,137.125
64.875,137.375
64.875,137.625
64.875,137.875
64.875,138.125
64.875,138.375
64.875,138.625
64.875,138.875
64.875,139.125
64.875,139.375
64.875,139.625
64.875,139.875
64.875,140.125
64.875,140.375
64.875,140.625
64.875,140.875
64.875,141.125
64.875,141.375
64.875,141.625
64.875,141.875
64.875,142.125
64.875,142.375
64.875,142.625
64.875,142.875
64.875,143.125
64.875,143.375
64.875,143.625
64.875,143.875
64.875,144.125
64.875,144.375
64.875,144.625
64.875,144.875
64.875,145.125
64.875,145.375
64.875,145.625
64.875,145.875
64.875,146.125
64.875,146.375
64.875,146.625
64.875,146.875
64.875,147.125
64.875,147.375
64.875,147.625
64.875,147.875
64.875,148.125
64.875,148.375
64.875,148.625
64.875,148.875
64.875,149.125
64.875,149.375
64.875,149.625
64.875,149.875
64.875,150.125
64.875,150.375
64.875,150.625
64.875,150.875
64.875,151.125
64.875,151.375
64.875,151.625
64.875,151.875
64.875,152.125
64.875,152.375
64.875,152.625
64.875,152.875
64.875,153.125
64.875,153.375
64.875,153.625
64.875,153.875
64.875,154.125
64.875,154.375
64.875,154.625
64.875,154.875
64.875,155.125
64.875,155.375
64.875,155.625
64.875,155.875
64.875,156.125
64.875,156.375
64.875,156.625
64.875,156.875
64.875,157.125
64.875,157.375
64.875,157.625
64.875,157.875
64.875,158.125
64.875,158.375
64.875,158.625
64.875,158.875
64.875,159.125
64.875,159.375
64.875,159.625
64.875,159.875
64.875,160.125
64.875,160.375
64.875,160.625
64.875,160.875
64.875,161.125
64.875,161.375
64.875,161.625
64.875,161.875
64.875,162.125
64.875,162.375
64.875,162.625
64.875,162.875
64.875,163.125
64.875,163.375
64.875,163.625
64.875,163.875
64.875,164.125
64.875,164.375
64.875,164.625
64.875,164.875
64.875,165.125
64.875,165.375
64.875,165.625
64.875,165.875
64.875,166.125
64.875,166.375
64.875,166.625
64.875,166.875
64.875,167.125
64.875,167.375
64.875,167.625
64.875,167.875
64.875,168.125
64.875,168.375
64.875,168.625
64.875,168.875
64.875,169.125
64.875,169.375
64.875,169.625
64.875,169.875
64.875,170.125
64.875,170.375
64.875,170.625
64.875,170.875
64.875,171.125
64.875,171.375
64.875,171.625
64.875,171.875
64.875,172.125
64.875,172.375
64.875,172.625
64.875,172.875
64.875,173.125
64.875,173.375
64.875,173.625
64.875,173.875
64.875,174.125
64.875,174.375
64.875,174.625
64.875,174.875
64.875,175.125
64.875,175.375
64.875,175.625
64.875,176.125
64.875,176.375
64.875,176.625
64.875,176.875
64.875,177.125
64.875,177.625
64.875,177.875
64.875,178.125
64.875,178.375
64.875,178.625
64.875,178.875
64.875,179.125
64.875,179.375
64.875,-175.375
64.875,-175.125
64.875,-174.875
64.875,-174.625
64.875,-174.375
64.875,-174.125
64.875,-173.875
64.875,-173.625
64.875,-173.375
64.875,-173.125
64.875,-166.375
64.875,-166.125
64.875,-165.875
64.875,-165.625
64.875,-165.375
64.875,-165.125
64.875,-164.875
64.875,-164.625
64.875,-164.375
64.875,-164.125
64.875,-163.875
64.875,-163.625
64.875,-163.375
64.875,-163.125
64.875,-162.875
64.875,-162.625
64.875,-162.375
64.875,-162.125
64.875,-161.875
64.875,-161.625
64.875,-161.375
64.875,-160.875
64.875,-160.625
64.875,-160.375
64.875,-160.125
64.875,-159.875
64.875,-159.625
64.875,-159.375
64.875,-159.125
64.875,-158.875
64.875,-158.625
64.875,-158.375
64.875,-158.125
64.875,-157.875
64.875,-157.625
64.875,-157.375
64.875,-157.125
64.875,-156.875
64.875,-156.625
64.875,-156.375
64.875,-156.125
64.875,-155.875
64.875,-155.625
64.875,-155.375
64.875,-155.125
64.875,-154.875
64.875,-154.625
64.875,-154.375
64.875,-154.125
64.875,-153.875
64.875,-153.625
64.875,-153.375
64.875,-153.125
64.875,-152.875
64.875,-152.625
64.875,-152.375
64.875,-152.125
64.875,-151.875
64.875,-151.625
64.875,-151.375
64.875,-151.125
64.875,-150.875
64.875,-150.625
64.875,-150.375
64.875,-150.125
64.875,-149.875
64.875,-149.625
64.875,-149.375
64.875,-149.125
64.875,-148.875
64.875,-148.625
64.875,-148.375
64.875,-148.125
64.875,-147.875
64.875,-147.625
64.875,-147.375
64.875,-147.125
64.875,-146.875
64.875,-146.625
64.875,-146.375
64.875,-146.125
64.875,-145.875
64.875,-145.625
64.875,-145.375
64.875,-145.125
64.875,-144.875
64.875,-144.625
64.875,-144.375
64.875,-144.125
64.875,-143.875
64.875,-143.625
64.875,-143.375
64.875,-143.125
64.875,-142.875
64.875,-142.625
64.875,-142.375
64.875,-142.125
64.875,-141.875
64.875,-141.625
64.875,-141.375
64.875,-141.125
64.875,-140.875
64.875,-140.625
64.875,-140.375
64.875,-140.125
64.875,-139.875
64.875,-139.625
64.875,-139.375
64.875,-139.125
64.875,-138.875
64.875,-138.625
64.875,-138.375
64.875,-138.125
64.875,-137.875
64.875,-137.625
64.875,-137.375
64.875,-137.125
64.875,-136.875
64.875,-136.625
64.875,-136.375
64.875,-136.125
64.875,-135.875
64.875,-135.625
64.875,-135.375
64.875,-135.125
64.875,-134.875
64.875,-134.625
64.875,-134.375
64.875,-134.125
64.875,-133.875
64.875,-133.625
64.875,-133.375
64.875,-133.125
64.875,-132.875
64.875,-132.625
64.875,-132.375
64.875,-132.125
64.875,-131.875
64.875,-131.625
64.875,-131.375
64.875,-131.125
64.875,-130.875
64.875,-130.625
64.875,-130.375
64.875,-130.125
64.875,-129.875
64.875,-129.625
64.875,-129.375
64.875,-129.125
64.875,-128.875
64.875,-128.625
64.875,-128.375
64.875,-128.125
64.875,-127.875
64.875,-127.625
64.875,-127.375
64.875,-127.125
64.875,-126.875
64.875,-126.625
64.875,-126.375
64.875,-126.125
64.875,-125.875
64.875,-125.625
64.875,-125.375
64.875,-125.125
64.875,-124.875
64.875,-124.625
64.875,-124.375
64.875,-124.125
64.875,-123.875
64.875,-123.625
64.875,-123.375
64.875,-123.125
64.875,-122.875
64.875,-122.625
64.875,-122.375
64.875,-122.125
64.875,-121.875
64.875,-121.625
64.875,-121.375
64.875,-121.125
64.875,-120.875
64.875,-120.625
64.875,-120.375
64.875,-120.125
64.875,-119.875
64.875,-119.625
64.875,-119.375
64.875,-119.125
64.875,-118.875
64.875,-118.625
64.875,-118.375
64.875,-118.125
64.875,-117.875
64.875,-117.625
64.875,-117.375
64.875,-117.125
64.875,-116.875
64.875,-116.625
64.875,-116.375
64.875,-116.125
64.875,-115.875
64.875,-115.625
64.875,-115.375
64.875,-115.125
64.875,-114.875
64.875,-114.625
64.875,-114.375
64.875,-114.125
64.875,-113.875
64.875,-113.625
64.875,-113.375
64.875,-113.125
64.875,-112.875
64.875,-112.625
64.875,-112.375
64.875,-112.125
64.875,-111.875
64.875,-111.625
64.875,-111.375
64.875,-111.125
64.875,-110.875
64.875,-110.625
64.875,-110.375
64.875,-110.125
64.875,-109.875
64.875,-109.625
64.875,-109.375
64.875,-109.125
64.875,-108.875
64.875,-108.625
64.875,-108.375
64.875,-108.125
64.875,-107.875
64.875,-107.625
64.875,-107.375
64.875,-107.125
64.875,-106.875
64.875,-106.625
64.875,-106.375
64.875,-106.125
64.875,-105.875
64.875,-105.625
64.875,-105.375
64.875,-105.125
64.875,-104.875
64.875,-104.625
64.875,-104.375
64.875,-104.125
64.875,-103.875
64.875,-103.625
64.875,-103.375
64.875,-103.125
64.875,-102.875
64.875,-102.625
64.875,-102.375
64.875,-102.125
64.875,-101.875
64.875,-101.625
64.875,-101.375
64.875,-101.125
64.875,-100.875
64.875,-100.625
64.875,-100.375
64.875,-100.125
64.875,-99.875
64.875,-99.625
64.875,-99.375
64.875,-99.125
64.875,-98.875
64.875,-98.625
64.875,-98.375
64.875,-98.125
64.875,-97.875
64.875,-97.625
64.875,-97.375
64.875,-97.125
64.875,-96.875
64.875,-96.625
64.875,-96.375
64.875,-96.125
64.875,-95.875
64.875,-95.625
64.875,-95.375
64.875,-95.125
64.875,-94.875
64.875,-94.625
64.875,-94.375
64.875,-94.125
64.875,-93.875
64.875,-93.625
64.875,-93.375
64.875,-93.125
64.875,-92.875
64.875,-92.625
64.875,-92.375
64.875,-92.125
64.875,-91.875
64.875,-91.625
64.875,-91.375
64.875,-91.125
64.875,-90.875
64.875,-90.625
64.875,-90.375
64.875,-90.125
64.875,-89.875
64.875,-89.625
64.875,-89.375
64.875,-89.125
64.875,-88.875
64.875,-88.625
64.875,-88.375
64.875,-88.125
64.875,-87.875
64.875,-87.625
64.875,-87.375
64.875,-86.125
64.875,-85.875
64.875,-85.625
64.875,-85.375
64.875,-85.125
64.875,-84.875
64.875,-84.625
64.875,-84.375
64.875,-84.125
64.875,-83.875
64.875,-83.625
64.875,-83.375
64.875,-83.125
64.875,-77.875
64.875,-77.625
64.875,-77.375
64.875,-77.125
64.875,-76.875
64.875,-76.625
64.875,-76.375
64.875,-76.125
64.875,-75.875
64.875,-75.625
64.875,-75.375
64.875,-75.125
64.875,-74.875
64.875,-74.625
64.875,-74.375
64.875,-74.125
64.875,-73.875
64.875,-73.625
64.875,-73.375
64.875,-73.125
64.875,-72.875
64.875,-72.625
64.875,-72.375
64.875,-72.125
64.875,-71.875
64.875,-71.625
64.875,-71.375
64.875,-71.125
64.875,-70.875
64.875,-70.625
64.875,-70.375
64.875,-70.125
64.875,-69.875
64.875,-69.625
64.875,-69.375
64.875,-69.125
64.875,-68.875
64.875,-68.625
64.875,-68.375
64.875,-68.125
64.875,-67.875
64.875,-67.625
64.875,-67.375
64.875,-67.125
64.875,-66.875
64.875,-66.625
64.875,-66.375
64.875,-52.125
64.875,-51.875
64.875,-51.625
64.875,-51.375
64.875,-51.125
64.875,-50.875
64.875,-50.625
64.875,-50.375
64.875,-50.125
64.875,-49.875
64.875,-49.625
64.875,-49.375
64.875,-49.125
64.875,-48.875
64.875,-48.625
64.875,-48.375
64.875,-48.125
64.875,-47.875
64.875,-47.625
64.875,-47.375
64.875,-47.125
64.875,-46.875
64.875,-46.625
64.875,-46.375
64.875,-46.125
64.875,-45.875
64.875,-45.625
64.875,-45.375
64.875,-45.125
64.875,-44.875
64.875,-44.625
64.875,-44.375
64.875,-44.125
64.875,-43.875
64.875,-43.625
64.875,-43.375
64.875,-43.125
64.875,-42.875
64.875,-42.625
64.875,-42.375
64.875,-42.125
64.875,-41.875
64.875,-41.625
64.875,-41.375
64.875,-41.125
64.875,-40.625
64.875,-23.875
64.875,-23.625
64.875,-23.375
64.875,-23.125
64.875,-22.875
64.875,-22.625
64.875,-22.375
64.875,-22.125
64.875,-21.875
64.875,-21.625
64.875,-21.375
64.875,-21.125
64.875,-20.875
64.875,-20.625
64.875,-20.375
64.875,-20.125
64.875,-19.875
64.875,-19.625
64.875,-19.375
64.875,-19.125
64.875,-18.875
64.875,-18.625
64.875,-18.375
64.875,-18.125
64.875,-17.875
64.875,-17.625
64.875,-17.375
64.875,-17.125
64.875,-16.875
64.875,-16.625
64.875,-16.375
64.875,-16.125
64.875,-15.875
64.875,-15.625
64.875,-15.375
64.875,-15.125
64.875,-14.875
64.875,-14.625
64.875,-14.375
64.875,-14.125
64.875,-13.875
65.125,12.125
65.125,12.625
65.125,12.875
65.125,13.125
65.125,13.375
65.125,13.625
65.125,13.875
65.125,14.125
65.125,14.375
65.125,14.625
65.125,14.875
65.125,15.125
65.125,15.375
65.125,15.625
65.125,15.875
65.125,16.125
65.125,16.375
65.125,16.625
65.125,16.875
65.125,17.125
65.125,17.375
65.125,17.625
65.125,17.875
65.125,18.125
65.125,18.375
65.125,18.625
65.125,18.875
65.125,19.125
65.125,19.375
65.125,19.625
65.125,19.875
65.125,20.125
65.125,20.375
65.125,20.625
65.125,20.875
65.125,21.125
65.125,21.375
65.125,25.375
65.125,25.625
65.125,25.875
65.125,26.125
65.125,26.375
65.125,26.625
65.125,26.875
65.125,27.125
65.125,27.375
65.125,27.625
65.125,27.875
65.125,28.125
65.125,28.375
65.125,28.625
65.125,28.875
65.125,29.125
65.125,29.375
65.125,29.625
65.125,29.875
65.125,30.125
65.125,30.375
65.125,30.625
65.125,30.875
65.125,31.125
65.125,31.375
65.125,31.625
65.125,31.875
65.125,32.125
65.125,32.375
65.125,32.625
65.125,32.875
65.125,33.125
65.125,33.375
65.125,33.625
65.125,33.875
65.125,34.125
65.125,34.375
65.125,34.625
65.125,35.625
65.125,36.875
65.125,37.125
65.125,37.375
65.125,40.125
65.125,40.375
65.125,40.625
65.125,40.875
65.125,41.125
65.125,41.375
65.125,41.625
65.125,41.875
65.125,42.125
65.125,42.375
65.125,42.625
65.125,42.875
65.125,43.125
65.125,43.375
65.125,43.625
65.125,43.875
65.125,44.125
65.125,44.375
65.125,44.625
65.125,44.875
65.125,45.125
65.125,45.375
65.125,45.625
65.125,45.875
65.125,46.125
65.125,46.375
65.125,46.625
65.125,46.875
65.125,47.125
65.125,47.375
65.125,47.625
65.125,47.875
65.125,48.125
65.125,48.375
65.125,48.625
65.125,48.875
65.125,49.125
65.125,49.375
65.125,49.625
65.125,49.875
65.125,50.125
65.125,50.375
65.125,50.625
65.125,50.875
65.125,51.125
65.125,51.375
65.125,51.625
65.125,51.875
65.125,52.125
65.125,52.375
65.125,52.625
65.125,52.875
65.125,53.125
65.125,53.375
65.125,53.625
65.125,53.875
65.125,54.125
65.125,54.375
65.125,54.625
65.125,54.875
65.125,55.125
65.125,55.375
65.125,55.625
65.125,55.875
65.125,56.125
65.125,56.375
65.125,56.625
65.125,56.875
65.125,57.125
65.125,57.375
65.125,57.625
65.125,57.875
65.125,58.125
65.125,58.375
65.125,58.625
65.125,58.875
65.125,59.125
65.125,59.375
65.125,59.625
65.125,59.875
65.125,60.125
65.125,60.375
65.125,60.625
65.125,60.875
65.125,61.125
65.125,61.375
65.125,61.625
65.125,61.875
65.125,62.125
65.125,62.375
65.125,62.625
65.125,62.875
65.125,63.125
65.125,63.375
65.125,63.625
65.125,63.875
65.125,64.125
65.125,64.375
65.125,64.625
65.125,64.875
65.125,65.125
65.125,65.375
65.125,65.625
65.125,65.875
65.125,66.125
65.125,66.375
65.125,66.625
65.125,66.875
65.125,67.125
65.125,67.375
65.125,67.625
65.125,67.875
65.125,68.125
65.125,68.375
65.125,68.625
65.125,68.875
65.125,69.125
65.125,69.375
65.125,69.625
65.125,69.875
65.125,70.125
65.125,70.375
65.125,70.625
65.125,70.875
65.125,71.125
65.125,71.375
65.125,71.625
65.125,71.875
65.125,72.125
65.125,72.375
65.125,72.625
65.125,72.875
65.125,73.125
65.125,73.375
65.125,73.625
65.125,73.875
65.125,74.125
65.125,74.375
65.125,74.625
65.125,74.875
65.125,75.125
65.125,75.375
65.125,75.625
65.125,75.875
65.125,76.125
65.125,76.375
65.125,76.625
65.125,76.875
65.125,77.125
65.125,77.375
65.125,77.625
65.125,77.875
65.125,78.125
65.125,78.375
65.125,78.625
65.125,78.875
65.125,79.125
65.125,79.375
65.125,79.625
65.125,79.875
65.125,80.125
65.125,80.375
65.125,80.625
65.125,80.875
65.125,81.125
65.125,81.375
65.125,81.625
65.125,81.875
65.125,82.125
65.125,82.375
65.125,82.625
65.125,82.875
65.125,83.125
65.125,83.375
65.125,83.625
65.125,83.875
65.125,84.125
65.125,84.375
65.125,84.625
65.125,84.875
65.125,85.125
65.125,85.375
65.125,85.625
65.125,85.875
65.125,86.125
65.125,86.375
65.125,86.625
65.125,86.875
65.125,87.125
65.125,87.375
65.125,87.625
65.125,87.875
65.125,88.125
65.125,88.375
65.125,88.625
65.125,88.875
65.125,89.125
65.125,89.375
65.125,89.625
65.125,89.875
65.125,90.125
65.125,90.375
65.125,90.625
65.125,90.875
65.125,91.125
65.125,91.375
65.125,91.625
65.125,91.875
65.125,92.125
65.125,92.375
65.125,92.625
65.125,92.875
65.125,93.125
65.125,93.375
65.125,93.625
65.125,93.875
65.125,94.125
65.125,94.375
65.125,94.625
65.125,94.875
65.125,95.125
65.125,95.375
65.125,95.625
65.125,95.875
65.125,96.125
65.125,96.375
65.125,96.625
65.125,96.875
65.125,97.125
65.125,97.375
65.125,97.625
65.125,97.875
65.125,98.125
65.125,98.375
65.125,98.625
65.125,98.875
65.125,99.125
65.125,99.375
65.125,99.625
65.125,99.875
65.125,100.125
65.125,100.375
65.125,100.625
65.125,100.875
65.125,101.125
65.125,101.375
65.125,101.625
65.125,101.875
65.125,102.125
65.125,102.375
65.125,102.625
65.125,102.875
65.125,103.125
65.125,103.375
65.125,103.625
65.125,103.875
65.125,104.125
65.125,104.375
65.125,104.625
65.125,104.875
65.125,105.125
65.125,105.375
65.125,105.625
65.125,105.875
65.125,106.125
65.125,106.375
65.125,106.625
65.125,106.875
65.125,107.125
65.125,107.375
65.125,107.625
65.125,107.875
65.125,108.125
65.125,108.375
65.125,108.625
65.125,108.875
65.125,109.125
65.125,109.375
65.125,109.625
65.125,109.875
65.125,110.125
65.125,110.375
65.125,110.625
65.125,110.875
65.125,111.125
65.125,111.375
65.125,111.625
65.125,111.875
65.125,112.125
65.125,112.375
65.125,112.625
65.125,112.875
65.125,113.125
65.125,113.375
65.125,113.625
65.125,113.875
65.125,114.125
65.125,114.375
65.125,114.625
65.125,114.875
65.125,115.125
65.125,115.375
65.125,115.625
65.125,115.875
65.125,116.125
65.125,116.375
65.125,116.625
65.125,116.875
65.125,117.125
65.125,117.375
65.125,117.625
65.125,117.875
65.125,118.125
65.125,118.375
65.125,118.625
65.125,118.875
65.125,119.125
65.125,119.375
65.125,119.625
65.125,119.875
65.125,120.125
65.125,120.375
65.125,120.625
65.125,120.875
65.125,121.125
65.125,121.375
65.125,121.625
65.125,121.875
65.125,122.125
